id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
61400,"R. Seis, 51 - Coqueiro, Ananindeua - PA, 67113-100, Brasil",Norte,Pará,ANANINDEUA,COQUEIRO,,,-1.3915336787041823,-48.417884083718384,"14/12/2023, 11:00:00",true,true,6º BPM,Tentativa/Roubo,,,false,68efb458-5b85-45be-bbac-f9396e3c2ae6,People,dead,Sem identificação,"14/12/2023, 11:00:00",Civilian,,adulto,homem cis,Negra,shopping,não identificado,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61402,"Travessa Egito, Jardim Das Oliveiras - Aura, Ananindeua - PA, 67020-590, Brasil",Norte,Pará,ANANINDEUA,AURA,,JARDIM DAS OLIVEIRAS,-1.4060445,-48.374927,"14/12/2023, 18:00:00",false,false,"Não se aplica ",Homicidio/Tentativa,,,false,65195490-5e37-4cc2-acc8-3ccd467d5945,People,dead,Sem identificação,"14/12/2023, 18:00:00",Civilian,21,adulto,homem cis,Não identificado,outros,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61411,"Passagem Santa Rosa - Sacramenta, Belém - PA, 66645-745, Brasil",Norte,Pará,BELEM,SACRAMENTA,,,-1.418469207543193,-48.48294442886709,"15/12/2023, 14:00:00",true,true,ROTAM,Ação policial,,,false,70732484-c4f7-4d40-983f-eaaaa1ace096,People,dead,Sem identificação,"15/12/2023, 14:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61455,"Rua C- Fonte Boa, Castanhal - PA, 68742-866, Brasil",Norte,Pará,CASTANHAL,FONTE BOA,,," -1.2747841180289166",-47.94908519815051,"17/12/2023, 11:30:00",true,true,3º BME,Ação policial,,,false,b70962d4-f76d-47da-a9d2-62f6463e4475,People,dead,Sem identificação,"17/12/2023, 11:30:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61490,"Conj Abelardo Condurú, Rua Q.  21, N° 3 - Coqueiro, Ananindeua - PA, 67015-190, Brasil",Norte,Pará,ANANINDEUA,COQUEIRO,,CONJUNTO ABELARDO CONDURU,-1.3759226327942262,-48.41260406588866,"19/12/2023, 19:03:00",false,true,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,9b80055e-423d-420d-9d4e-ed81613e3ae6,People,dead,Sem identificação,"19/12/2023, 19:03:00",Agent,,adulto,homem cis,Negra,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,bombeiro,sargento,fora de serviço,Não identificado
61490,"Conj Abelardo Condurú, Rua Q.  21, N° 3 - Coqueiro, Ananindeua - PA, 67015-190, Brasil",Norte,Pará,ANANINDEUA,COQUEIRO,,CONJUNTO ABELARDO CONDURU,-1.3759226327942262,-48.41260406588866,"19/12/2023, 19:03:00",false,true,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,ec8dc9a8-2fbf-45ca-ab22-667af604c1a6,People,wounded,Sem identificação,,Civilian,,adulto,não identificado,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61517,"Jaderlândia, Castanhal - PA, 68746-180, Brasil",Norte,Pará,CASTANHAL,JADERLANDIA,,,-1.3040914473156926,-47.8966237896181,"19/12/2023, 21:00:00",true,true,Sem informação,Briga,,,false,07dced31-f37c-4629-8961-9eb4426ec021,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61505,"Rua das Castanheiras - Loteamento Floresta Park - Ananindeua - PA, 67000-000, Brasil",Norte,Pará,ANANINDEUA,CENTRO,,LOTEAMENTO FLORESTA PARK,-1.3612903274058064,-48.38544440184948,"19/12/2023, 21:00:00",true,true,29º BPM,Ação policial,,,false,08b71c49-cf9d-4810-a813-2cdb647188be,People,dead,Sem identificação,"19/12/2023, 21:00:00",Civilian,,adulto,homem cis,Branca,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61504,"Passagem Almirante Saldanha Marinho - Pedreira, Belém - PA, 66083-050, Brasil",Norte,Pará,BELEM,PEDREIRA,,,-1.4278700435067313,-48.478290416606534,"20/12/2023, 15:00:00",false,true,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,d21ecff0-6c32-4609-a315-49d51dcad670,People,wounded,Sem identificação,,Agent,,adulto,homem cis,Não identificado,outros,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,não identificado,fora de serviço,Sem informação
61504,"Passagem Almirante Saldanha Marinho - Pedreira, Belém - PA, 66083-050, Brasil",Norte,Pará,BELEM,PEDREIRA,,,-1.4278700435067313,-48.478290416606534,"20/12/2023, 15:00:00",false,true,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,936b938b-c8d1-4aa3-9016-3fc148326343,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61504,"Passagem Almirante Saldanha Marinho - Pedreira, Belém - PA, 66083-050, Brasil",Norte,Pará,BELEM,PEDREIRA,,,-1.4278700435067313,-48.478290416606534,"20/12/2023, 15:00:00",false,true,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,d68e029b-09a0-47c9-a7ae-060e40213725,People,dead,Sem identificação,"20/12/2023, 15:00:00",Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61512,"Passagem Almirante Saldanha Marinho - Pedreira, Belém - PA, 66083-050, Brasil",Norte,Pará,BELEM,PEDREIRA,,,-1.4279872087261323,-48.47837994957296,"20/12/2023, 15:00:00",false,false,Não se aplica,Briga,,,false,1f2879f7-440c-4bfa-b770-b1165c17fa16,People,dead,Sem identificação,"20/12/2023, 15:00:00",Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61512,"Passagem Almirante Saldanha Marinho - Pedreira, Belém - PA, 66083-050, Brasil",Norte,Pará,BELEM,PEDREIRA,,,-1.4279872087261323,-48.47837994957296,"20/12/2023, 15:00:00",false,false,Não se aplica,Briga,,,false,081d211c-1399-47b9-b0c9-227b6f217520,People,wounded,Bala perdida,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não identificado,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61507,"Icuí-Guajará, Ananindeua - PA, 67140-835, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3298141350222137,-48.40577666006947,"20/12/2023, 19:00:00",true,true,6º BPM,Tentativa/Roubo,,,false,bef07859-2a4c-44f0-b548-84aaf8c0fd21,People,dead,Sem identificação,"20/12/2023, 19:00:00",Civilian,33,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61507,"Icuí-Guajará, Ananindeua - PA, 67140-835, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3298141350222137,-48.40577666006947,"20/12/2023, 19:00:00",true,true,6º BPM,Tentativa/Roubo,,,false,c1d2c071-a460-4759-a625-c33ddaa05a08,People,dead,Sem identificação,"20/12/2023, 19:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61513,"Chapéu do Barata - São Brás, Belém - PA, 66093-650, Brasil",Norte,Pará,BELEM,SAO BRAS,,,-1.4486612975444242,-48.4673248583356,"21/12/2023, 09:30:00",true,true,2º BPM,Ação policial,,,false,b6832d53-e1da-4d54-9e82-92c4235398ce,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61527,"Rodovia do Tapanã - Conjunto Cordeiro de Farias - Tapanã, Belém - PA, 66830-360, Brasil",Norte,Pará,BELEM,TAPANA,,CONJUNTO CORDEIRO DE FARIAS,-1.3473515590944039,-48.466869804702704,"21/12/2023, 19:00:00",true,true,Sem informação,Ação policial,,Perseguição,false,fba49b7f-7db4-42f5-9aff-15e4f1a58b54,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61544," Cremação, Belém - PA, 66045-197, Brasil",Norte,Pará,BELEM,CREMACAO,,,-1.4609432752878717,-48.4764758260211,"22/12/2023, 19:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,2bfd2d1e-a143-4498-8f7b-cda1e51f96b1,People,dead,Sem identificação,"22/12/2023, 19:00:00",Civilian,,adulto,homem cis,Branca,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61576,"São Francisco - Ilha de Mosqueiro, Belém - PA, 66913-430, Brasil",Norte,Pará,BELEM,SAO FRANCISCO,,,-1.1083303211808153,-48.41662348779873,"22/12/2023, 22:00:00",true,true,25º BPM,Ação policial,,,false,755e2256-20b7-4487-a77f-6f502d656810,People,dead,Sem identificação,"22/12/2023, 22:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61549,"Av. Barão do Rio Branco - Nova Olinda, Castanhal - PA, Brasil",Norte,Pará,CASTANHAL,NOVA OLINDA,,,-1.293330633925051,-47.93206406931001,"23/12/2023, 15:15:00",true,true,PM,Tentativa/Roubo,,Perseguição,false,428af95b-885e-4e48-ad3b-690133dc622b,People,wounded,Sem identificação,,Civilian,,adolescente,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61569,"Rua Vitória, Distrito Industrial, Ananindeua - PA, 67035-150, Brasil",Norte,Pará,ANANINDEUA,DISTRITO INDUSTRIAL,,,-1.338202648405773,-48.361015871164355,"24/12/2023, 19:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,d807b4d4-141d-4de3-861c-d1e092c98077,People,dead,Sem identificação,"24/12/2023, 19:00:00",Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61568,"Passagem Miramar, 123 - Barreiro, Belém - PA, 66117-440, Brasil",Norte,Pará,BELEM,BARREIRO,,,-1.4174941,-48.4901166,"25/12/2023, 04:30:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,247f7255-4c2f-4292-9378-3f3b73cb2644,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61568,"Passagem Miramar, 123 - Barreiro, Belém - PA, 66117-440, Brasil",Norte,Pará,BELEM,BARREIRO,,,-1.4174941,-48.4901166,"25/12/2023, 04:30:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,80f74e46-1c53-4d25-b583-c4c6aca634a9,People,wounded,Sem identificação,,Civilian,,adulto,mulher cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61568,"Passagem Miramar, 123 - Barreiro, Belém - PA, 66117-440, Brasil",Norte,Pará,BELEM,BARREIRO,,,-1.4174941,-48.4901166,"25/12/2023, 04:30:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,c89f74e3-2908-421b-9f60-eb8660120e2c,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61568,"Passagem Miramar, 123 - Barreiro, Belém - PA, 66117-440, Brasil",Norte,Pará,BELEM,BARREIRO,,,-1.4174941,-48.4901166,"25/12/2023, 04:30:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,d2b1666d-f59c-4cfb-a96f-5bdf9efbfa30,People,dead,Sem identificação,"25/12/2023, 04:30:00",Civilian,19,adulto,homem cis,Negra,outros,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61568,"Passagem Miramar, 123 - Barreiro, Belém - PA, 66117-440, Brasil",Norte,Pará,BELEM,BARREIRO,,,-1.4174941,-48.4901166,"25/12/2023, 04:30:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,3fefff2a-7203-4343-8c88-2beedd613b6e,People,dead,Sem identificação,"25/12/2023, 04:30:00",Civilian,24,adulto,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61627,"Alameda Padre Cícero - Caicara, Castanhal - PA, Brasil",Norte,Pará,CASTANHAL,CAICARA,,,-1.2771900275514456,-47.92146336494292,"27/12/2023, 15:00:00",false,false,"NÃO SE APLICA ",Tentativa/Roubo,,"Bar,Ataques armados sobre rodas",false,02633c82-4c35-498c-99a5-567679773c5b,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61616,"Passagem São Domingos - Guamá, Belém - PA, 66075-455, Brasil",Norte,Pará,BELEM,GUAMA,,,-1.4751066926321503,-48.463807350982314,"27/12/2023, 16:00:00",false,false,Não se aplica,Briga,,Ataques armados sobre rodas,false,a3484f48-6d7f-4ea1-8cfd-80a1481f9fac,People,dead,Sem identificação,"27/12/2023, 16:00:00",Civilian,31,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61622,"Av. Gov. Hélio Gueiros - Quarenta Horas (Coqueiro), Ananindeua - PA, 67120-370, Brasil",Norte,Pará,ANANINDEUA,40 HORAS,,,-1.3585157986125336,-48.42069290496159,"27/12/2023, 18:00:00",true,true,6° BPM,Operação policial,,,false,088e4924-0ac7-4335-a87b-5ad3aedc6730,People,dead,Sem identificação,"27/12/2023, 18:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61628,"R. Dr. Américo Santa Rosa - São Brás, Belém - PA, 66090-230, Brasil",Norte,Pará,BELEM,SAO BRAS,,,-1.453073561865696,-48.466386462018086,"28/12/2023, 16:00:00",false,true,"NÃO SE APLICA ",Tentativa/Roubo,,,false,de65b955-2980-4df8-a081-8dd4c9edfaf2,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61628,"R. Dr. Américo Santa Rosa - São Brás, Belém - PA, 66090-230, Brasil",Norte,Pará,BELEM,SAO BRAS,,,-1.453073561865696,-48.466386462018086,"28/12/2023, 16:00:00",false,true,"NÃO SE APLICA ",Tentativa/Roubo,,,false,6fc9d0ff-7970-4a34-b79f-9d71da2df143,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61633,"Avenida José Bonifácio - Guamá, Belém - PA, 66063-425, Brasil",Norte,Pará,BELEM,GUAMA,,,-1.4609878487548407,-48.46880382850507,"28/12/2023, 16:30:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,7403c6e4-12cf-4c41-9410-0927fd4e7d61,People,dead,Sem identificação,"28/12/2023, 16:30:00",Civilian,,adulto,homem cis,Branca,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61621,"R. Santa Fé - Icuí-Guajará, Ananindeua - PA, 67125-000, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.338042390326804,-48.40575764760346,"28/12/2023, 19:00:00",false,false,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,ffd0d2ac-e438-4ade-856c-e49af1e90947,People,dead,Sem identificação,"28/12/2023, 19:00:00",Civilian,22,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61623,"Tv. Uxiteua I - São Raimundo, Santa Izabel do Pará - PA, 68790-000, Brasil",Norte,Pará,SANTA IZABEL DO PARA,SAO RAIMUNDO,,,-1.3068035872643589,-48.161307586195505,"28/12/2023, 20:30:00",true,true,12° BPM,Ação policial,,,false,868b3d43-3646-4770-9f90-7364ebadff4d,People,dead,Sem identificação,"28/12/2023, 20:30:00",Civilian,,adulto,homem cis,Negra,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61690,"R. Dezesseis de Abril, quadra 288 - N 36 - Murucupi, Barcarena - PA, 68447-000, Brasil",Norte,Pará,BARCARENA,VILA DOS CABANOS,,,-1.5190252,-48.6915779,"28/12/2023, 21:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,c446ef38-9a81-4bfb-a362-4d0e64b20aec,People,wounded,Sem identificação,,Civilian,22,adulto,mulher cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61654,"Passagem Santa Lúcia - Jiboia Branca, Ananindeua - PA, 67120-370, Brasil",Norte,Pará,ANANINDEUA,JIBOIA BRANCA,,,-1.3425951070594166,-48.42527176327164,"29/12/2023, 18:20:00",false,false,Não se aplica,Homicidio/Tentativa,,Ataques armados sobre rodas,false,e90b2e14-96e1-4cec-9b8f-fa652c2b6475,People,dead,Sem identificação,"29/12/2023, 18:20:00",Civilian,27,adulto,mulher cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61660,"Rua Acaituba - Conjunto Amapa-Roraima - Curuçambá, Ananindeua - PA, 67145-260, Brasil",Norte,Pará,ANANINDEUA,CURUCAMBA,,CONJUNTO AMAPA-RORAIMA,-1.3326602335953324,-48.37349221079821,"30/12/2023, 00:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,3518cdca-76f0-4453-99bf-3ac42d810288,People,dead,Sem identificação,"30/12/2023, 00:00:00",Civilian,,adulto,homem cis,Branca,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61660,"Rua Acaituba - Conjunto Amapa-Roraima - Curuçambá, Ananindeua - PA, 67145-260, Brasil",Norte,Pará,ANANINDEUA,CURUCAMBA,,CONJUNTO AMAPA-RORAIMA,-1.3326602335953324,-48.37349221079821,"30/12/2023, 00:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,c2b4fe26-f5d1-4981-989c-3f94039bbad2,People,dead,Sem identificação,"30/12/2023, 00:00:00",Civilian,,adulto,mulher cis,Branca,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61683,"R. Augusto Corrêa - Guamá, Belém - PA, Brasil",Norte,Pará,BELEM,GUAMA,,,-1.4758879044918711,-48.45953607040834,"01/01/2024, 04:10:00",false,false,NÃO SE APLICA,Homicidio/Tentativa,,Ataques armados sobre rodas,false,460ab7fa-8a9c-4dbb-87fe-0617a632c920,People,wounded,Sem identificação,,Civilian,,adulto,mulher cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61683,"R. Augusto Corrêa - Guamá, Belém - PA, Brasil",Norte,Pará,BELEM,GUAMA,,,-1.4758879044918711,-48.45953607040834,"01/01/2024, 04:10:00",false,false,NÃO SE APLICA,Homicidio/Tentativa,,Ataques armados sobre rodas,false,d03e3154-949a-4865-a2e7-e8539bf65bf9,People,dead,Sem identificação,"01/01/2024, 04:10:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61683,"R. Augusto Corrêa - Guamá, Belém - PA, Brasil",Norte,Pará,BELEM,GUAMA,,,-1.4758879044918711,-48.45953607040834,"01/01/2024, 04:10:00",false,false,NÃO SE APLICA,Homicidio/Tentativa,,Ataques armados sobre rodas,false,ff9eb038-12d4-4083-b2a1-443bf93ffaf4,People,dead,Sem identificação,"01/01/2024, 04:10:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61683,"R. Augusto Corrêa - Guamá, Belém - PA, Brasil",Norte,Pará,BELEM,GUAMA,,,-1.4758879044918711,-48.45953607040834,"01/01/2024, 04:10:00",false,false,NÃO SE APLICA,Homicidio/Tentativa,,Ataques armados sobre rodas,false,2712b079-c88d-48ed-b5ee-af29f560e38a,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61704,"R. São Pedro - Decouville, Marituba - PA, 67103-000, Brasil",Norte,Pará,MARITUBA,DECOUVILLE,,MARIO COUTO,-1.3799959800277324,-48.331955378081574,"01/01/2024, 09:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,199d8e91-ecf7-4ef1-a370-c6e64cf2f732,People,dead,Sem identificação,"01/01/2024, 09:00:00",Civilian,,adulto,mulher cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61696,"Passagem do Arame - Cariri, Castanhal - PA, 68740-040, Brasil",Norte,Pará,CASTANHAL,SANTA LIDIA,,,-1.3073557384872734,-47.918431399412995,"01/01/2024, 18:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,bbe4c166-6af9-492f-a6dc-4a465efeb18b,People,dead,Sem identificação,"01/01/2024, 18:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
61696,"Passagem do Arame - Cariri, Castanhal - PA, 68740-040, Brasil",Norte,Pará,CASTANHAL,SANTA LIDIA,,,-1.3073557384872734,-47.918431399412995,"01/01/2024, 18:00:00",false,false,Não se aplica,Homicidio/Tentativa,,,false,0e39a852-14b5-4984-986e-cb9532a20e3a,People,wounded,Sem identificação,,Civilian,,adulto,mulher cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
